ID,PAY_AMT_APRIL,PAY_AMT_FEBRUARY,PAY_AMT_JANUARY,PAY_AMT_JUNE,PAY_AMT_MARCH,PAY_AMT_MAY,PAY_APRIL,PAY_FEBRUARY,PAY_JANUARY,PAY_JUNE,PAY_MARCH,PAY_MAY,BILL_AMT_APRIL,BILL_AMT_FEBRUARY,BILL_AMT_JANUARY,BILL_AMT_JUNE,BILL_AMT_MARCH,BILL_AMT_MAY,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,DEFAULT_JULY
251,9446.0,10829.0,12876.0,14515.0,10529.0,13316.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,13176.0,10477.0,10775.0,1966.0,9399.0,14440.0,350000.0,2,2,1,56,0
258,0.0,0.0,0.0,1048.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-2.0,0.0,0.0,0.0,0.0,25874.0,0.0,16298.0,200000.0,2,2,1,30,0
259,81569.0,10002.0,5003.0,6000.0,331788.0,5020.0,0.0,-1.0,0.0,0.0,0.0,0.0,90857.0,142645.0,149655.0,88273.0,-81334.0,91908.0,260000.0,2,1,1,36,0
260,757.0,430.0,1000.0,2248.0,0.0,1500.0,0.0,2.0,0.0,0.0,0.0,0.0,10944.0,11011.0,7755.0,17214.0,11280.0,9633.0,20000.0,1,2,1,37,0
262,3229.0,0.0,0.0,2798.0,2062.0,4022.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,4543.0,2062.0,0.0,10316.0,3229.0,2798.0,170000.0,2,2,1,35,1
263,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,2,2,1,36,0
268,316.0,316.0,316.0,316.0,316.0,316.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,316.0,316.0,316.0,816.0,316.0,316.0,160000.0,1,1,1,36,1
269,3600.0,5000.0,3000.0,4002.0,3500.0,5107.0,0.0,0.0,0.0,0.0,0.0,0.0,103156.0,95922.0,99324.0,102141.0,94090.0,100600.0,170000.0,1,2,2,42,0
272,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,1.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,360000.0,2,1,2,27,0
274,4087.0,4000.0,8932.0,5500.0,400.0,4100.0,2.0,2.0,2.0,1.0,2.0,2.0,112056.0,111298.0,113290.0,108993.0,112819.0,111266.0,120000.0,2,2,2,28,0
275,5639.0,5654.0,0.0,8015.0,0.0,1140.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,18087.0,-41.0,5613.0,13720.0,5639.0,20219.0,320000.0,2,1,2,32,0
277,3000.0,2500.0,5000.0,4000.0,3116.0,7041.0,0.0,0.0,0.0,0.0,0.0,0.0,105332.0,77262.0,49851.0,154432.0,82191.0,106396.0,150000.0,1,2,1,40,0
280,0.0,0.0,217.0,194.0,0.0,0.0,-1.0,-2.0,-2.0,1.0,-2.0,-1.0,0.0,0.0,0.0,0.0,0.0,194.0,90000.0,2,1,2,29,0
282,1801.0,2000.0,2001.0,1800.0,2001.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,20442.0,23079.0,24529.0,17454.0,21592.0,18964.0,30000.0,2,3,1,51,0
285,4304.0,0.0,3000.0,2700.0,3000.0,8000.0,0.0,2.0,2.0,0.0,2.0,0.0,82006.0,84532.0,80828.0,73742.0,84044.0,75216.0,100000.0,2,2,1,29,1
287,0.0,0.0,3000.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,0.0,-2.0,0.0,0.0,0.0,0.0,20650.0,0.0,0.0,50000.0,2,2,2,39,0
288,1382.0,3000.0,0.0,4000.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,19112.0,18806.0,20001.0,16039.0,20223.0,19752.0,20000.0,1,2,1,53,1
290,0.0,30000.0,656.0,2000.0,0.0,1500.0,0.0,0.0,-1.0,0.0,0.0,0.0,47394.0,-1940.0,27545.0,50680.0,7879.0,51256.0,70000.0,2,2,2,26,0
291,1695.0,600.0,585.0,10810.0,249.0,1979.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1970.0,248.0,600.0,15575.0,1687.0,22187.0,300000.0,2,1,1,30,0
296,0.0,0.0,0.0,5220.0,0.0,0.0,-1.0,-2.0,-2.0,1.0,-2.0,-1.0,0.0,0.0,0.0,0.0,0.0,5220.0,100000.0,2,1,1,45,1
297,1300.0,1000.0,700.0,1300.0,700.0,2600.0,0.0,0.0,0.0,0.0,0.0,0.0,16263.0,17699.0,18413.0,19656.0,17287.0,30177.0,20000.0,1,2,2,43,0
298,1500.0,1500.0,1300.0,1500.0,1000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,29209.0,26198.0,25020.0,27984.0,28326.0,27686.0,210000.0,1,3,1,49,0
299,0.0,4747.0,1198.0,0.0,0.0,0.0,-2.0,-2.0,-1.0,1.0,-2.0,-2.0,0.0,0.0,4747.0,0.0,0.0,0.0,100000.0,2,2,1,27,1
302,0.0,0.0,0.0,2500.0,0.0,0.0,-1.0,-2.0,-2.0,-2.0,-2.0,-1.0,0.0,0.0,0.0,0.0,0.0,2500.0,220000.0,1,1,1,33,0
308,596.0,594.0,553.0,1315.0,592.0,1254.0,0.0,0.0,0.0,0.0,0.0,0.0,18690.0,16408.0,16343.0,19698.0,17392.0,19224.0,20000.0,2,2,1,58,0
309,386.0,384.0,1446.0,2606.0,1778.0,3174.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,63163.0,1770.0,384.0,65743.0,386.0,63724.0,130000.0,2,3,1,35,0
311,2285.0,28500.0,2000.0,2000.0,500.0,2165.0,0.0,0.0,0.0,-1.0,0.0,0.0,38658.0,30143.0,42215.0,44544.0,35458.0,37432.0,170000.0,2,2,0,24,0
315,1500.0,300.0,150.0,1700.0,500.0,1110.0,0.0,0.0,0.0,0.0,0.0,0.0,17285.0,9121.0,14374.0,15706.0,18683.0,16849.0,20000.0,1,3,1,25,0
316,1807.0,0.0,0.0,3068.0,2204.0,2440.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2333.0,1620.0,0.0,2411.0,1800.0,3059.0,50000.0,1,1,2,26,0
318,3204.0,2504.0,2304.0,4004.0,2304.0,3504.0,0.0,0.0,0.0,0.0,0.0,0.0,78544.0,63465.0,64031.0,92288.0,63106.0,77428.0,280000.0,1,2,2,47,0
319,1458.0,1198.0,1114.0,1825.0,1186.0,1593.0,0.0,0.0,0.0,0.0,0.0,0.0,33059.0,29608.0,28939.0,41598.0,32663.0,35995.0,50000.0,2,2,1,39,0
321,1500.0,1000.0,0.0,0.0,0.0,1094.0,0.0,0.0,0.0,1.0,0.0,2.0,3656.0,2540.0,2279.0,5525.0,3801.0,4039.0,160000.0,1,2,1,32,1
323,757.0,757.0,907.0,757.0,757.0,3257.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3257.0,757.0,757.0,757.0,757.0,757.0,220000.0,1,2,1,55,0
324,5060.0,3000.0,5000.0,6001.0,2000.0,5000.0,2.0,0.0,0.0,0.0,0.0,0.0,110768.0,48708.0,47060.0,111863.0,110480.0,111569.0,110000.0,2,1,2,24,0
329,1606.0,707.0,1037.0,1733.0,2006.0,10026.0,0.0,0.0,0.0,0.0,0.0,0.0,24524.0,21496.0,19704.0,24389.0,21318.0,21232.0,420000.0,1,3,1,59,0
331,631.0,0.0,165.0,145.0,0.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-20.0,165.0,0.0,165.0,446.0,145.0,200000.0,2,1,2,33,0
332,771.0,790.0,761.0,0.0,640.0,1281.0,0.0,0.0,0.0,2.0,0.0,2.0,17789.0,17628.0,18125.0,17368.0,17419.0,16801.0,20000.0,2,2,2,26,0
333,1200.0,737.0,0.0,0.0,500.0,1804.0,0.0,0.0,0.0,1.0,0.0,2.0,25906.0,24986.0,24915.0,26840.0,25494.0,25311.0,30000.0,2,2,1,46,0
335,0.0,0.0,0.0,2500.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,690.0,0.0,2500.0,260000.0,2,2,1,43,0
341,1712.0,1600.0,1600.0,2454.0,1500.0,2700.0,0.0,0.0,0.0,0.0,0.0,0.0,63028.0,41906.0,42831.0,60121.0,43360.0,61575.0,100000.0,1,2,1,32,0
342,1400.0,0.0,2500.0,1500.0,2000.0,1500.0,0.0,0.0,2.0,0.0,0.0,0.0,13648.0,15685.0,15292.0,17927.0,13924.0,17384.0,20000.0,1,2,2,25,0
346,0.0,2900.0,2000.0,4000.0,2078.0,2090.0,2.0,0.0,0.0,2.0,2.0,2.0,91334.0,58519.0,58443.0,90221.0,59253.0,91898.0,90000.0,1,3,2,27,1
347,0.0,1306.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,1306.0,0.0,0.0,0.0,240000.0,2,2,1,40,1
349,1977.0,12625.0,122.0,3651.0,9118.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0,4956.0,14418.0,25825.0,1575.0,6692.0,4711.0,150000.0,1,1,2,31,0
351,10000.0,5000.0,8000.0,5000.0,6000.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,62703.0,16345.0,21163.0,42825.0,28945.0,47047.0,70000.0,2,1,2,27,0
353,10000.0,10000.0,10000.0,17000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,213682.0,172407.0,163690.0,213457.0,219016.0,226037.0,230000.0,2,2,2,51,0
355,0.0,0.0,603.0,0.0,1400.0,0.0,3.0,2.0,2.0,1.0,2.0,4.0,16253.0,16832.0,16420.0,17361.0,15695.0,16803.0,20000.0,1,2,2,40,0
356,624.0,2952.0,1505.0,500.0,1090.0,0.0,2.0,-1.0,-1.0,1.0,-1.0,-1.0,500.0,1090.0,2952.0,0.0,624.0,500.0,230000.0,2,4,2,26,0
357,415.0,400.0,400.0,1205.0,404.0,1172.0,0.0,0.0,0.0,0.0,0.0,0.0,12106.0,11420.0,11641.0,10103.0,12349.0,11139.0,20000.0,1,3,2,23,0
359,0.0,85900.0,396.0,2690.0,0.0,3487.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,3410.0,0.0,82150.0,3858.0,0.0,2690.0,200000.0,1,1,1,52,0
361,0.0,0.0,930.0,4600.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,11834.0,780.0,1170.0,8168.0,11180.0,12309.0,20000.0,1,2,1,46,1
364,6976.0,2188.0,7.0,569.0,7645.0,817.0,-1.0,-1.0,0.0,1.0,-1.0,-2.0,-3283.0,7643.0,9584.0,-317.0,3542.0,-2066.0,330000.0,1,1,1,53,0
365,1100.0,0.0,2100.0,3400.0,1100.0,1000.0,2.0,2.0,2.0,2.0,2.0,2.0,24983.0,25923.0,25358.0,21959.0,25375.0,24685.0,30000.0,1,2,2,29,0
373,1000.0,193.0,3690.0,4000.0,150.0,2000.0,-2.0,-1.0,-1.0,0.0,-2.0,0.0,62200.0,150.0,193.0,181178.0,38000.0,86663.0,400000.0,2,1,1,28,1
374,3000.0,10420.0,12532.0,15000.0,12713.0,10000.0,0.0,-1.0,-1.0,0.0,0.0,0.0,28592.0,12713.0,10420.0,28700.0,16869.0,29484.0,260000.0,2,2,1,46,0
375,2000.0,5025.0,54836.0,7000.0,746.0,5115.0,0.0,-1.0,-1.0,0.0,0.0,0.0,158124.0,746.0,-45734.0,164351.0,62373.0,164244.0,260000.0,2,2,2,26,0
376,6309.0,2986.0,0.0,11257.0,0.0,0.0,2.0,0.0,0.0,-2.0,-1.0,-1.0,10902.0,4979.0,2978.0,22111.0,6309.0,32938.0,200000.0,2,2,1,48,1
378,1218.0,1351.0,1000.0,2160.0,311.0,1500.0,0.0,0.0,0.0,2.0,0.0,0.0,11554.0,4305.0,5427.0,16413.0,7830.0,12171.0,80000.0,2,3,1,40,1
381,900.0,0.0,1000.0,1645.0,2000.0,1400.0,0.0,0.0,2.0,0.0,0.0,0.0,21241.0,23281.0,22756.0,19456.0,21788.0,20486.0,50000.0,1,1,2,25,0
382,1000.0,0.0,1000.0,3500.0,1000.0,1000.0,2.0,2.0,2.0,0.0,2.0,0.0,5560.0,7204.0,6943.0,18690.0,6310.0,12289.0,20000.0,1,2,2,22,0
384,1000.0,500.0,2000.0,2000.0,500.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,26583.0,15114.0,11222.0,34240.0,23593.0,34913.0,70000.0,2,3,2,38,0
387,10000.0,5000.0,10000.0,10000.0,5000.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,63615.0,75506.0,78647.0,51133.0,71839.0,60247.0,260000.0,2,1,1,35,0
388,22131.0,1596.0,4617.0,0.0,1980.0,596.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,596.0,0.0,1596.0,0.0,22131.0,0.0,150000.0,2,2,2,37,0
389,2000.0,1000.0,1000.0,0.0,648.0,1287.0,0.0,0.0,0.0,1.0,0.0,2.0,17922.0,18566.0,19284.0,17495.0,18201.0,16917.0,20000.0,1,3,1,60,0
391,6763.0,2930.0,47183.0,2610.0,3613.0,1240.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1138.0,3595.0,2915.0,6658.0,6730.0,2598.0,360000.0,2,1,1,52,0
393,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,120000.0,2,3,1,45,0
394,3261.0,891.0,2070.0,3000.0,3003.0,2005.0,0.0,0.0,-1.0,0.0,-1.0,0.0,7241.0,6264.0,891.0,19167.0,3261.0,10192.0,80000.0,2,2,2,24,0
395,1200.0,348.0,0.0,1700.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,20330.0,19609.0,19957.0,18649.0,20199.0,19727.0,20000.0,2,2,2,34,0
398,1778.0,184.0,1103.0,533.0,2514.0,2329.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2329.0,2510.0,184.0,0.0,1778.0,533.0,180000.0,2,2,1,53,0
399,8875.0,4630.0,2038.0,1473.0,8509.0,8404.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8404.0,8509.0,4630.0,2828.0,8875.0,1473.0,160000.0,2,2,2,39,0
400,3942.0,10000.0,762.0,4585.0,2433.0,3789.0,0.0,0.0,0.0,0.0,0.0,0.0,107965.0,67854.0,54918.0,146700.0,89339.0,126765.0,500000.0,2,2,1,39,0
401,1400.0,659.0,664.0,5000.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,0.0,13513.0,13862.0,14149.0,9532.0,14388.0,14023.0,50000.0,2,2,1,47,0
403,0.0,0.0,12140.0,35.0,2920.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,2920.0,0.0,4138.0,0.0,0.0,160000.0,1,1,1,39,0
406,4211.0,105747.0,100055.0,50.0,2001.0,2053.0,0.0,-1.0,-1.0,1.0,-1.0,2.0,10660.0,1671.0,105726.0,25903.0,4191.0,19262.0,280000.0,2,1,2,30,0
408,4665.0,5588.0,7000.0,4740.0,4059.0,922.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,922.0,4059.0,5588.0,11770.0,4665.0,4719.0,40000.0,2,2,1,44,0
410,28796.0,10676.0,0.0,10957.0,4418.0,4614.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4614.0,4418.0,10676.0,9146.0,28790.0,10906.0,250000.0,1,1,1,41,0
411,7011.0,37000.0,10000.0,10006.0,6000.0,10018.0,0.0,0.0,-1.0,0.0,0.0,0.0,16272.0,6876.0,34574.0,8868.0,10496.0,14766.0,280000.0,2,2,1,38,0
414,2200.0,2200.0,2200.0,2900.0,2100.0,2700.0,0.0,0.0,0.0,0.0,0.0,0.0,57985.0,55970.0,56825.0,72774.0,56268.0,67584.0,90000.0,1,1,2,29,0
416,0.0,0.0,0.0,5000.0,0.0,3000.0,0.0,-2.0,-2.0,0.0,0.0,0.0,105000.0,0.0,0.0,103720.0,0.0,103662.0,150000.0,1,1,2,53,0
418,152618.0,1451.0,171944.0,75351.0,48822.0,4064.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4040.0,48580.0,1451.0,47615.0,151858.0,74976.0,360000.0,1,6,1,66,0
419,2003.0,692.0,116422.0,2060.0,1726.0,2004.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,3025.0,1726.0,-587.0,13548.0,4128.0,13097.0,300000.0,2,1,2,38,0
422,0.0,0.0,0.0,17000.0,0.0,17000.0,-2.0,-2.0,-2.0,0.0,-2.0,0.0,300000.0,0.0,0.0,421504.0,0.0,299860.0,150000.0,1,1,2,38,0
426,1639.0,1000.0,0.0,2277.0,1136.0,3489.0,0.0,0.0,0.0,0.0,0.0,0.0,63943.0,55800.0,56800.0,84844.0,62327.0,65217.0,90000.0,1,2,1,29,0
427,1002.0,1024.0,1028.0,1462.0,1032.0,1448.0,0.0,0.0,0.0,0.0,0.0,0.0,28192.0,28554.0,28718.0,26956.0,28356.0,27596.0,50000.0,2,3,2,23,0
428,3569.0,0.0,3412.0,1946.0,657.0,790.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,790.0,657.0,0.0,3853.0,3569.0,1946.0,300000.0,2,1,2,26,0
429,2013.0,1000.0,1000.0,2100.0,700.0,2009.0,0.0,0.0,0.0,0.0,0.0,0.0,46658.0,18559.0,17781.0,44681.0,44441.0,45736.0,50000.0,1,3,2,47,0
430,5177.0,2940.0,1332.0,1000.0,19040.0,10363.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,9811.0,19040.0,2940.0,13429.0,5136.0,2984.0,130000.0,2,2,2,23,0
431,10000.0,10000.0,10000.0,4000.0,5000.0,5030.0,0.0,0.0,0.0,0.0,0.0,0.0,62715.0,55501.0,57892.0,70205.0,61465.0,64898.0,100000.0,2,1,2,29,0
435,2000.0,175.0,1000.0,1284.0,359.0,1047.0,0.0,0.0,0.0,0.0,0.0,0.0,12407.0,14657.0,4129.0,11894.0,14360.0,12287.0,80000.0,1,2,2,29,0
438,3700.0,3300.0,3700.0,2000.0,4700.0,4400.0,2.0,2.0,2.0,3.0,2.0,3.0,97410.0,100787.0,102261.0,95890.0,98611.0,95434.0,100000.0,2,1,2,30,0
441,0.0,241.0,4000.0,13.0,2310.0,17309.0,0.0,-1.0,-1.0,1.0,0.0,2.0,20079.0,2310.0,241.0,5816.0,17309.0,5579.0,210000.0,2,3,2,46,1
443,5800.0,2895.0,400.0,7700.0,5800.0,6000.0,2.0,0.0,2.0,0.0,0.0,0.0,129558.0,99773.0,98086.0,122079.0,126907.0,127725.0,130000.0,1,2,1,50,0
444,10535.0,5000.0,13627.0,10000.0,15000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,119211.0,105197.0,93921.0,119887.0,118722.0,123223.0,640000.0,2,2,2,39,0
445,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,2.0,-2.0,2.0,0.0,0.0,0.0,2500.0,0.0,0.0,200000.0,2,2,1,36,1
446,11098.0,12000.0,131400.0,11129.0,11200.0,10300.0,0.0,0.0,0.0,0.0,0.0,0.0,287932.0,276902.0,221866.0,324469.0,287892.0,324109.0,440000.0,2,5,1,32,0
452,6000.0,10000.0,11058.0,4000.0,6000.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,111244.0,121346.0,130318.0,104001.0,116300.0,106155.0,230000.0,2,1,1,27,0
453,6100.0,6200.0,6300.0,7400.0,6200.0,6000.0,2.0,2.0,2.0,2.0,2.0,2.0,163620.0,169075.0,172401.0,158245.0,165604.0,161695.0,180000.0,2,1,2,28,0
454,1028.0,1420.0,1111.0,1515.0,1044.0,1455.0,0.0,0.0,0.0,0.0,0.0,0.0,30454.0,28929.0,29484.0,30455.0,29227.0,30403.0,30000.0,1,2,2,22,0
455,0.0,0.0,3100.0,9834.0,3500.0,8742.0,2.0,2.0,2.0,2.0,3.0,2.0,91142.0,90750.0,88591.0,76187.0,88800.0,84734.0,140000.0,2,2,2,32,1
458,3000.0,3500.0,1000.0,2000.0,2700.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,22161.0,26750.0,29632.0,22188.0,24784.0,20501.0,50000.0,1,2,1,35,0
459,9113.0,612.0,54856.0,18410.0,18393.0,1297.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1213.0,18393.0,612.0,18134.0,9095.0,18410.0,200000.0,2,1,2,28,0
461,9532.0,130.0,878.0,2081.0,3420.0,198.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,198.0,3420.0,130.0,3087.0,9532.0,2081.0,450000.0,2,2,1,36,0
465,30026.0,13.0,2283.0,2962.0,26.0,10457.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,10410.0,8014.0,2630.0,6259.0,30016.0,2937.0,500000.0,2,1,1,54,1
467,3000.0,3000.0,3000.0,3500.0,3083.0,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,79321.0,80872.0,77377.0,90945.0,80401.0,77668.0,190000.0,2,2,2,34,0
468,1089.0,400.0,5000.0,1895.0,718.0,1539.0,0.0,0.0,0.0,0.0,0.0,0.0,29537.0,17534.0,15145.0,29554.0,30087.0,28893.0,30000.0,1,2,2,47,0
472,1300.0,2816.0,5893.0,1279.0,468.0,1295.0,0.0,0.0,0.0,0.0,0.0,0.0,8392.0,8729.0,10816.0,7075.0,8967.0,7806.0,230000.0,2,2,1,43,0
473,4100.0,3521.0,3724.0,0.0,3392.0,5100.0,0.0,0.0,0.0,2.0,0.0,2.0,127748.0,93552.0,95521.0,131635.0,100291.0,126548.0,130000.0,1,2,1,31,1
480,4803.0,0.0,0.0,1547.0,5039.0,6101.0,-1.0,-1.0,-1.0,-2.0,-1.0,-2.0,6101.0,5039.0,0.0,175.0,4803.0,1547.0,190000.0,2,2,1,52,0
482,431.0,772.0,8.0,2138.0,380.0,1400.0,0.0,0.0,-1.0,0.0,0.0,0.0,47471.0,19005.0,772.0,49061.0,21571.0,47209.0,50000.0,2,1,2,23,1
483,5008.0,5250.0,5033.0,140013.0,6011.0,5206.0,0.0,0.0,0.0,0.0,0.0,0.0,142909.0,144893.0,144121.0,10767.0,143531.0,144915.0,240000.0,1,2,1,36,0
485,0.0,1000.0,2000.0,0.0,2000.0,4000.0,2.0,0.0,0.0,3.0,2.0,2.0,24191.0,24813.0,25264.0,21167.0,23510.0,20529.0,30000.0,2,1,2,33,1
489,3957.0,3150.0,3056.0,2297.0,5557.0,2203.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2197.0,5541.0,3141.0,744.0,3934.0,2291.0,320000.0,1,1,2,34,0
492,28293.0,1100.0,2030.0,4.0,0.0,1925.0,0.0,2.0,0.0,1.0,-1.0,2.0,25440.0,25193.0,25742.0,26358.0,26191.0,24890.0,50000.0,2,5,1,33,0
496,0.0,0.0,0.0,0.0,2300.0,2300.0,2.0,2.0,3.0,2.0,2.0,2.0,16546.0,17869.0,17291.0,15335.0,15985.0,14804.0,30000.0,2,3,2,24,1
497,1500.0,1900.0,1800.0,2500.0,52000.0,3002.0,0.0,-1.0,0.0,0.0,0.0,0.0,11151.0,48211.0,48154.0,48482.0,-2897.0,47226.0,50000.0,2,1,2,23,0
499,2000.0,2000.0,1800.0,2500.0,1746.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,47487.0,48449.0,49656.0,49017.0,48319.0,50690.0,50000.0,2,3,1,57,0
500,37400.0,4869.0,5539.0,28204.0,1408.0,33716.0,0.0,-1.0,-2.0,-1.0,-1.0,-1.0,31166.0,1408.0,4869.0,27035.0,35238.0,28119.0,400000.0,2,3,1,40,0
502,5263.0,5449.0,6537.0,15155.0,8598.0,5485.0,0.0,0.0,0.0,-1.0,0.0,0.0,27485.0,35598.0,38449.0,35785.0,29266.0,29155.0,90000.0,1,2,2,33,0
503,330.0,386.0,1259.0,1586.0,1350.0,264.0,-2.0,-2.0,-1.0,-2.0,-2.0,-2.0,264.0,1350.0,386.0,1464.0,330.0,1576.0,150000.0,2,3,2,34,0
505,3860.0,3041.0,2000.0,4700.0,82367.0,5108.0,0.0,-1.0,0.0,0.0,0.0,0.0,131352.0,61755.0,61453.0,130318.0,121931.0,131351.0,130000.0,2,2,2,26,1
506,0.0,0.0,0.0,1170.0,762.0,0.0,2.0,-1.0,-1.0,1.0,2.0,-1.0,390.0,762.0,-18.0,0.0,0.0,780.0,120000.0,2,1,2,28,0
507,0.0,1000.0,1065.0,2000.0,1153.0,4500.0,0.0,0.0,0.0,0.0,2.0,0.0,51145.0,29172.0,27291.0,46239.0,45624.0,47469.0,50000.0,2,2,1,37,1
508,1080.0,434.0,390.0,2152.0,438.0,1209.0,0.0,0.0,0.0,0.0,0.0,0.0,20916.0,9426.0,8215.0,10912.0,20658.0,10401.0,50000.0,1,2,2,24,0
509,6037.0,5000.0,4000.0,8300.0,3500.0,5302.0,0.0,0.0,0.0,0.0,0.0,0.0,188334.0,81409.0,85059.0,182396.0,182889.0,187565.0,190000.0,1,1,2,31,0
510,2025.0,2110.0,5600.0,0.0,10819.0,1100.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1072.0,10780.0,2036.0,-28.0,1980.0,-28.0,360000.0,2,1,2,30,0
513,2000.0,400.0,1000.0,2000.0,1000.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,8511.0,11039.0,11107.0,5703.0,10361.0,7596.0,50000.0,1,3,1,51,1
516,863.0,0.0,0.0,353.0,0.0,0.0,-1.0,0.0,0.0,1.0,-1.0,-1.0,0.0,863.0,0.0,-3.0,863.0,350.0,150000.0,2,1,1,33,0
518,0.0,239.0,323.0,2000.0,0.0,0.0,0.0,-2.0,-1.0,0.0,-2.0,0.0,0.0,0.0,239.0,84018.0,0.0,23953.0,210000.0,2,5,1,35,0
520,1800.0,400.0,400.0,40003.0,344.0,1636.0,0.0,0.0,0.0,0.0,0.0,0.0,34879.0,9965.0,10017.0,43474.0,31820.0,48921.0,50000.0,1,2,1,41,0
526,8042.0,5607.0,390.0,390.0,16014.0,390.0,-2.0,-1.0,-1.0,-2.0,-1.0,-2.0,390.0,16014.0,5607.0,390.0,8042.0,390.0,250000.0,1,2,1,50,0
527,6401.0,6393.0,6051.0,7000.0,6503.0,6615.0,0.0,0.0,0.0,0.0,0.0,0.0,192181.0,188205.0,182325.0,308013.0,189877.0,190907.0,240000.0,2,2,2,32,0
528,2500.0,1500.0,2976.0,0.0,1500.0,7.0,2.0,0.0,0.0,1.0,0.0,3.0,39620.0,38569.0,70659.0,41520.0,38464.0,40568.0,40000.0,1,2,2,27,1
529,2006.0,0.0,5000.0,0.0,5000.0,2600.0,0.0,0.0,2.0,1.0,0.0,2.0,55247.0,59829.0,58715.0,55595.0,55738.0,54142.0,80000.0,2,2,1,37,0
531,1690.0,1200.0,992.0,2000.0,1200.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,48083.0,29747.0,30042.0,51444.0,30205.0,52607.0,50000.0,2,2,2,33,0
532,10000.0,1000.0,1000.0,1082.0,3000.0,1164.0,0.0,0.0,0.0,0.0,0.0,0.0,5542.0,18106.0,18804.0,3675.0,15378.0,4460.0,210000.0,2,1,2,29,0
533,2250.0,2350.0,2400.0,3150.0,2400.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,68623.0,70179.0,67976.0,65920.0,68867.0,67413.0,70000.0,2,1,2,24,0
535,1000.0,2000.0,2000.0,0.0,1000.0,5365.0,-1.0,0.0,0.0,-2.0,0.0,-2.0,5365.0,7017.0,8893.0,0.0,6274.0,0.0,310000.0,2,2,1,37,0
